"file","page","page_url","order","section","alt","src_url"
"aulas__cronograma-2-2022-1_010.png","/aulas/cronograma-2-2022-1","https://favelaware.animahub.com.br/aulas/cronograma-2-2022-1","10","","","https://lh3.googleusercontent.com/sitesv/AA5AbUBZW7GZIo2viMwqvywoaB1vMh_JOgw0SPfMmRVcw_8yoiTPqPIjCsQMfUfacA9gRke3SLNRH9ESRgeHgu2mlz6cpNZZIFVkNSEuRHTUx4pe4xS8hB8jwVp0aohxsZ67V6liWsq9zNZEIPHkRh_Ivzc4Neb__EDTyieIM5cAEh3q9ijmi4_0rlhapOHaICjYPH_1TeU0U4zh7jn5i2ukRf85j-4qQa02XA=w1280"
"aulas__cronograma-2-2022-1_011.png","/aulas/cronograma-2-2022-1","https://favelaware.animahub.com.br/aulas/cronograma-2-2022-1","11","","","https://lh3.googleusercontent.com/sitesv/AA5AbUDMjkhF6eUHOD46voSt5FyMD_kt08KwJoPnEi6FBTrkmdtUUQEksWEHFW8xsBOlipRGrlHYjMskv8Q8K_3EwcXnL4iFdcdKHvwNqQvn9IR2VubhsSz8msYztNG3gnnY0mAUr8oiU1qlVJB52g1u5jVVwWm69aHgVWR-sz79GbttdgyTGi4qBrgq0cxeYmLw-BSP9rrVWHToK-NY4aCiqeEiBqyC9nYOsm7ptFY=w1280"
"aulas__cronograma-2-2022-1_012.png","/aulas/cronograma-2-2022-1","https://favelaware.animahub.com.br/aulas/cronograma-2-2022-1","12","","","https://lh3.googleusercontent.com/sitesv/AA5AbUCeivpeS1JWGHeR8qwrflboxtb7iWp9to4RpB0heOS6qvy62R1WIPlpp9y9kiGjc4QQmvjsxdjRneTGxVzixEsTR06IhMsvMW7MAL6a8Qy_-WwhsVN2QZcEeKNQFodmWi-20uSoZGxc4RLsvM5fmDQkojObjjjhAit6hCo72MC5JkE1TuRTUFk9dY5UBrJBaNJycLZwkPFHEnRLTak1r2d5tPTGNmsOz4jmAjQ=w1280"
"aulas__cronograma-2-2022-2_001.png","/aulas/cronograma-2-2022-2","https://favelaware.animahub.com.br/aulas/cronograma-2-2022-2","1","","","https://lh3.googleusercontent.com/sitesv/AA5AbUAiNG0kW59Qu1R07fxTjoLbDiL5WOW-Ic2Hv4_GwpJoKObGqD_HiszpwreP5SfnjEujKzFYLgMkBIXH7aZDlpb8jZMPeEKfW-02HGpN-Oxo1NUFDaeNhRAbkd-eIH8_R7paI0TNW_mt6rn8XcoUzlCFxKj1Aoeo122qgwmmkXOc0SyDGD0ivNELdFoZaKOuBrg5gHuVeMJGdh0Y-q7rXAGFUOWUQ5CPre4pQIg=w1280"
"aulas__cronograma-2-2022-2_002.png","/aulas/cronograma-2-2022-2","https://favelaware.animahub.com.br/aulas/cronograma-2-2022-2","2","","","https://lh3.googleusercontent.com/sitesv/AA5AbUD2UL4mo08NTJjKzmWRWfPmAywr7AeQc3rFHp_57PHMS5wlzDfU4WpqX4D_GgIEOwQvYMh-vVOvK9MiPd-8aobcjQrNZZglgawzC2GJdiQp0BWvsDli3UA8T_m2E2H7x7sKNfO2ulOmTFqnH_atcI6IBS41qYK0XQMt_6cM1pLNX0C-5Yv3cw-oaK9xlqyOYv2PnWAAdKIEyRKKnFU9ZhuZ7uvmjVo80mjS=w1280"
"aulas__cronograma-2-2022-2_003.png","/aulas/cronograma-2-2022-2","https://favelaware.animahub.com.br/aulas/cronograma-2-2022-2","3","","","https://lh3.googleusercontent.com/sitesv/AA5AbUBUPPIaSpfJQ0szCr9kgcNdSLE2geuUdKQ4a24SPrS4ZhVTSBDCNrP4mVUsCYRMoItwSAt9vlMZuxiqkkBF1NIrowJlZcqmHyTCOurqoA0ABPk8jJrw3tElHKLh-iw19ryVzvQ5jQvCQtjbTcVYTkg9n5WqOeqPkIoCwbEwTBd8F8QZ2FwLGH7DL4drtgVouJNr_lX0ROCIbqm29RavHKIECiRO7fxkDIRmS9s=w1280"
"aulas__cronograma-2-2022-2_004.png","/aulas/cronograma-2-2022-2","https://favelaware.animahub.com.br/aulas/cronograma-2-2022-2","4","","","https://lh3.googleusercontent.com/sitesv/AA5AbUAaxKEmEFVHRbkKiummtgo_qKpe06rXykepdGei4zz_i9bR5JS-dCzyCsMi-Y2PS1bwrnZ9soizHCc8MmW9LvNiD00dAde8b2Hp6eKa93fV_lcB_MrSo3de2M1tOOosBPmmhozQl7-46KyrP8J15UMgPce0qvm_9UhTCQFj9X6JlDOGt6TsDj7vW0V8A1gh3aPzYQoYNQ5EENy6bgIX_20Yy75VthtOj0jb=w1280"
"aulas__cronograma-2-2022-2_005.png","/aulas/cronograma-2-2022-2","https://favelaware.animahub.com.br/aulas/cronograma-2-2022-2","5","","","https://lh3.googleusercontent.com/sitesv/AA5AbUA5Ej5A28EzpeJnnBDHbnyR9KJenBu7jS1Zm3UKqy5cEQJAUPJgkUVLbRQYxaUBWqQCuPol7W1NuHgfnytaIQrBD5Mfy2nFLdcGVC3WJ9Dv8Lm8Ox9byz56BFGRi1yB2ZqopBjTzvs2cTpbl3pO8PZIs91L1ppvTpeeUtdcuUQ5i572KtqJxgPDVwDo-thZEaseTvOQS-cIruLDEYyeEEuKZmxqhJeYyJ5WNLo=w1280"
"aulas__cronograma-2-2022-2_006.png","/aulas/cronograma-2-2022-2","https://favelaware.animahub.com.br/aulas/cronograma-2-2022-2","6","","","https://lh3.googleusercontent.com/sitesv/AA5AbUBSChgzCaD2WyaunIYbntWttD39Cp2wrnBPewwi8EC8TZSb3-H3LUxwzobPIZdL9__hkf1Seus28Yok9SCEIQiGZgIupezaQF9gxaDZ74EZtIR1d7E_91dYveUt2cXxiR9Z4swVS44PH4WqK-7B4E0ra8yyhSxjpHyKjOXeEWLOTz1sAIwOq9n6iufEJ4QuxR69_AUmvZ0zFPkdm9q08B82ASOMWpNQY6lu=w1280"
"como-fazemos__como-fazemos-historico_001.png","/como-fazemos/como-fazemos-historico","https://favelaware.animahub.com.br/como-fazemos/como-fazemos-historico","1","","","https://lh3.googleusercontent.com/sitesv/AA5AbUCmmD3b5xjrjVGTNQFtPgYzp9IaUkhiyIToJoBxHfrycilrvffudCOO-7QRFVMf21QQ4peCoQ6H564U31bhWQZgs3WlatKLiNSeg48GQ-_qgb_tfbfA0U2ZiTfdzQle8ZnrEYTttQ7yzqnYa4jnBnvt6Kjik_X_uEL7IUI3NqK_czY-E-WvUKKMWI4=w16383"
"galeria_001.jpg","/galeria","https://favelaware.animahub.com.br/galeria","1","","","https://lh3.googleusercontent.com/sitesv/AA5AbUBVrBV84NIwLMpjK-iixJNVozVIhF7-r85ybZtyAFBzwwfGYS7-G3EJ86qWLs2snHXt6KvGeAC41F-qeOb4E6lsiFdBm90dawqyxTCuXCAk28UqeHgvijRX1OAQNbpMjHzJWomT3G9PqpB_6YfzJoV2aWOUS6itlZUmVXwkztAy149i2JQX7aww=w16383"
"galeria_002.jpg","/galeria","https://favelaware.animahub.com.br/galeria","2","","","https://lh3.googleusercontent.com/sitesv/AA5AbUBVg1v-_b9I4E_Ox0O8nTk65V3kpOey1Q8FXrjzZgzN1bLeDMyp5CWd1LqmImx6NrrTh-FakhA7xT84vICMiKSA2GyngfpIZ_vEvOqGPqOt7WSiA2WiGGJr0OBecRrTQOXtYneqYG6TTRRntIAHRAvx0oWO4TZnj6Ce0pqaAWKk6SFnKgBJr0HPEtg=w16383"
"galeria_003.jpg","/galeria","https://favelaware.animahub.com.br/galeria","3","","","https://lh3.googleusercontent.com/sitesv/AA5AbUCeFlqGZazFbbme63m_VZjpon3Cmuzg-jkCGfN1EYcXqn_2aTD7TrjNYvbY1jlkMy3okMnzj2UhFn3zWr2nzDIQWMSk94VL-FZuiBrmsS_yNaDqFz5OljZz5hc6vDDlYByJYr4isWWZgOSeEj6kkdwzTtRpBiRp7VjoavwtwnY0X8e5VoeBqg-Q=w16383"
"galeria_004.jpg","/galeria","https://favelaware.animahub.com.br/galeria","4","","","https://lh3.googleusercontent.com/sitesv/AA5AbUDu3N-Rluhv5KLxA2-pGOFzG_PQoluC3AFkwMOsTrMwgV2LfXFNTSjjI6ukm_yK2QZUkVp1RqkFCUhNoeKzbeiofcvLA54qyU9n0l3V-Oh8HPq-kBhEILGaIdYy-AYjNOPmXdiWqbLrpkL9W50YI-jqlZwne7G_cZbEZVL4B0p8LjkCPQzPL14P5tU=w16383"
"galeria_005.jpg","/galeria","https://favelaware.animahub.com.br/galeria","5","","","https://lh3.googleusercontent.com/sitesv/AA5AbUDcAWACivdNIH4a8KhWL-g0hAc8_iDgKrqWndH3gIDKIpCFL2xxhTQnV_dr2cZ8lVcuFkBN0pkGbKKJhnkVoK_O3C8BlyXZ15wmztSuftGCiCGKLy5q3huFXfFXz5C68KmPl0gPWp9WnPWTGDfv9UkqSFudcdvIVPtMwIFVNu59KDEFadIlIjgm=w16383"
"galeria_006.jpg","/galeria","https://favelaware.animahub.com.br/galeria","6","","","https://lh3.googleusercontent.com/sitesv/AA5AbUBqH6UTJGPVOZqRHqfRYj4S_Rh-pvXJpyNo3T0cEpjhSAIy5dSZXU7cFuZQy_9lTqPDKmOG2dl9tcy6wXHPc_mmoB3WhEVOOKWmGocbN6aW_VBHivd3AUHD8zC5f233une-80C8iebzoavh9hMfRu7PGKextsCiG7bqfjpnS5iVih21GIDmrvfhZ0A=w16383"
"galeria_007.jpg","/galeria","https://favelaware.animahub.com.br/galeria","7","","","https://lh3.googleusercontent.com/sitesv/AA5AbUBYlOF7l2eytoqMhF2yd3YdYUdLXeAfyA4SloR8SslE4UH0BoFCQs7pq3IIao66AoDZhaN-PyybWKEPF0HQy9Psu-RfWDM0y3OJcmQ1Hqgt1vtwxCp1zAlJP2TJR3QcReAzT_2BcpAy6Qn4rGkbO5hiPACZ4kgK2Y1-jwbL0rv_sHdwpa-HofEz=w16383"
"galeria_008.jpg","/galeria","https://favelaware.animahub.com.br/galeria","8","","","https://lh3.googleusercontent.com/sitesv/AA5AbUAU2M-GQZVBQfIy549ZNdtydCnlhE5px6w032Cn1Iagbkn6wkwqAVZengH2X6OxQxg64gOGfbBUbojDv76wP99nYLMfZ6qBtH8U-cw0Xt6avwygkUTQCbVocSAcKDaTDAl3OyXRL8w3WdPtJftylRudAAbAcGX7dAjg_tH0WP2CfKCg5z1a2EhNFdE=w16383"
"galeria_009.jpg","/galeria","https://favelaware.animahub.com.br/galeria","9","","","https://lh3.googleusercontent.com/sitesv/AA5AbUDxz2CNw5DtRrbb4koHFmSPmNOSDrEz1sqAej9u4abocEqqaMg5VFyz2jueuXtnzlCCcA0O-m6Txszs7cASKz0ml3WS7VNxTCDyusBuzwuHKmrnOIplohki7-m1Ru7M4wRwHy070-wD5qU5jPOTFASPRIvDtsSpBcij7f7gQE5BfmfI4RautGCBTi4=w16383"
"galeria_010.jpg","/galeria","https://favelaware.animahub.com.br/galeria","10","","","https://lh3.googleusercontent.com/sitesv/AA5AbUBUih_HSnMzqGiDRT0sU0fgnX7MfgXqV-zVNJyytEomris7Q3HwgEfDw1kCToEpv4Wf7G7hwMxrgMHW68Ak7gVZrSHr9bYrNA1C9fL533QjqG3t1BQ0CxjQ2Ki48ybM2N8vXLFQ4jidqgV_nlwYCx3uPNm9hIwa0Po1TBv5KfaE4sX9e1tsSvYHQa4=w16383"
"galeria_011.jpg","/galeria","https://favelaware.animahub.com.br/galeria","11","","","https://lh3.googleusercontent.com/sitesv/AA5AbUC4GVdQC5T34dLwDPYeilasTqP7yqRAo8ktjctiS0gYZgHT-9zm7Dujj6OpvvR4saBg-uPg9yKkWCetGVWNwrnw-R92HJW5o3ZgtwID_iRG_WTIHEMyHhLat5heInQj3savjrNmZeZqhlUN9khVmCIc_sOtLkaT-Zg3UNN7F92koatSdpdArlaKtm0=w16383"
"galeria_012.jpg","/galeria","https://favelaware.animahub.com.br/galeria","12","","","https://lh3.googleusercontent.com/sitesv/AA5AbUA6sFpDWuXuKfuwvwVBx1SzaDjqlZuKasnbaVEBEDv8JHnYnjhOscKIa5HHWPnta0MQtKnoRuD4M5NqNWxYIdNQHs215cJOx5gdB-n-2TQ0azncRQi8R1iaublI_I6MJa3C1A7COORb6xdwqjjPq6IXJmAweBWbUMNWDN9HwAhM4PrbN26C0PE3=w16383"
"galeria_013.jpg","/galeria","https://favelaware.animahub.com.br/galeria","13","","","https://lh3.googleusercontent.com/sitesv/AA5AbUAfHgyybpEqSpKujI-Sy-yXKd83SvURHVCHLdaPJXsZpTh3eGgXjYf9OP3SahRb0FbWdtMs5EgA6NCZFzhg7K6OtaWT5vkUFnGBkvUCDKufuVVS9XV48cFnpG2YWpRqqhmFT20Y2_P9nGZuO1ZN72ACgF5skGUTaL9oV3OoFy4qMpH4JsqAMSIvRSg=w16383"
"galeria_014.jpg","/galeria","https://favelaware.animahub.com.br/galeria","14","","","https://lh3.googleusercontent.com/sitesv/AA5AbUDmXdI153yaACI4PRIFsTpFVmTZgkwSTGjgfUNqw9VT0uysOWsTKBRQrngfCvVTFDZtd0kvhmqyNrjnleiGk5UyDY4WznIIyACfvnqnDAppbBYSubD72CX2v3FEzuieOfiyEW2A-O05IpxGQKQl66RZDGMkpFCUv7-GGRj6x6TNlDekwcHLsEQ7=w16383"
"galeria_015.jpg","/galeria","https://favelaware.animahub.com.br/galeria","15","","","https://lh3.googleusercontent.com/sitesv/AA5AbUA66RTitkFXBYoDGcPIeNGUWEu_ETfXWB9tOIdjUa_QAVVlDijURfe4MFje8ybjt_nDG1tbELh8ncYT2Cv16vkcOWVHdC-Qv4O5YDjZlvvEmn1OCWTg2Ce3MhtsVVOVef6jZZReBsFs8s2OnYnJzkTgaO9uYQFF2e14CWyyZ1ms_jodhKq1OyXx15M=w16383"
"galeria_016.jpg","/galeria","https://favelaware.animahub.com.br/galeria","16","","","https://lh3.googleusercontent.com/sitesv/AA5AbUBAvNMCrra1PrJPbMgJiwqEsIazKXS7CgeZYX_qUTYFCry6iqqZhWf60yx7YRtLH9dev9RRz7k_4wNtizSKUjdUVfvZnyvXEg5RDbG7kCpYcIUHMosZuMzA9fVHN4XXh1XIGx8z3xahSvcSyShLtePHl75YwViF6AelEmaxm8BUsdf0sj5q8u5L9vM=w16383"
"galeria_017.jpg","/galeria","https://favelaware.animahub.com.br/galeria","17","","","https://lh3.googleusercontent.com/sitesv/AA5AbUDqx6umteOZDjPF1rP_gVojIoxEiC38R6643Q2vLI6MFqNSQgm94rmlZAAH5xBc8RpwuESg4lo_cF3SB09llewSpKOsc-pEYYy6bnzyFS0w-a-ZAu9kGO2Y6fdciHuXirrucPrXw3RlcPn0cOwn-KYbVAKqEcIxxSnRYJVhv8dM3-x5PwsWc2olYqc=w16383"
"galeria_018.jpg","/galeria","https://favelaware.animahub.com.br/galeria","18","","","https://lh3.googleusercontent.com/sitesv/AA5AbUAHnZljAenI4NeasydwmQa1uVsWHVk2Y3_TYjc_PBxOxpoEX7RqYTf7TZjp4L2s-xFoXUwgjVlD1pgNrmexCndFeQ7BfFozOybe-ae5h2vzgDy4aKykIpdXTiUwiTtVBp9LogTgED3gfFbekDpPtmpw1Ip8ziqAnGgRz3k3yBoRBVZfjPOKduEXYvQ=w16383"
"galeria_019.jpg","/galeria","https://favelaware.animahub.com.br/galeria","19","","","https://lh3.googleusercontent.com/sitesv/AA5AbUBFkS9AQ_I_tJ4QqBVXxzpip0Q8mP-kxAIggh4EQ60J0zAVX8ZY1DzBPX_AS8kRL7aZZd-exvPSibIbVJjXO3nGmFR69tRtk5e1dytvE13YuZ8jy7-mxBibgiutUSR0PdjVHaDysGQ0nc_2-sGMAqYaBMZVR38EYrA-JHxneCz4m4Mg112po4DEZX0=w16383"
"galeria_020.jpg","/galeria","https://favelaware.animahub.com.br/galeria","20","","","https://lh3.googleusercontent.com/sitesv/AA5AbUCrXTpQIl1cBoMGDNb5TywRdG5ZJJOizeVnAPElk1DPPxVVi_mGbsJ1qxJ8o_Q4UHM8pGWYJcS-EvyKTaP9y_ZlsJU2p-0K8m0nJlEdifdnwYI4Evex3KMDS9VWFtSzDjZB7vp68VsuJBP6Jn3MyVwnDi_m2cuVd5TrIKLNdKzuq11qZzjc1MY2S8k=w16383"
"galeria_021.jpg","/galeria","https://favelaware.animahub.com.br/galeria","21","","","https://lh3.googleusercontent.com/sitesv/AA5AbUCObVSAHYRgfG-MW0Ibf3jJ5wnHoxqK-3JwBadH23Jy8nr7UcNZHhd0Q-UKXypNQgOuM5Bdm5Pl-oJ_We-vit9BT7R_gWfhmgmpHHeRhBAlg09J-pSBOjF4LqKasMOf7QKQsAXloxFDWtS_jxwlz7ghnte2BSaedW0yenJLYmI6foDKcm1HIvrE=w16383"
"galeria_022.jpg","/galeria","https://favelaware.animahub.com.br/galeria","22","","","https://lh3.googleusercontent.com/sitesv/AA5AbUBYbxwd8Ac9AylVMr7kSKFcMgBXOkiJ7K2CDH_gyWjbESA7Lt21Ur2R7tFu_pK-CdLCoxATbLNguhf7PVxNMAgzC0VpXpEJoC-Ap9HqEJeJScon6pWdqCacRzBW4ifXQX5ZbHRIjQB6EyLTJmjWEV3w_YrnDxosVrz57WENmIIQi5CBAZWQVMPe=w16383"
"galeria_023.jpg","/galeria","https://favelaware.animahub.com.br/galeria","23","","","https://lh3.googleusercontent.com/sitesv/AA5AbUB8r6s7rqFt8JTJaoghEgR-nQFNt2uRxY7t19rxC538_POX9JT7PE6_sZWvEYFb8CnYeuEzDOLC4YyadB2JyKzlBhjG8KyWjIKsQTRHcaT0aeLiRxqXIFeUX0u_8E6GLhenSDU3kiyCn_AeMYk9QvfT9q9wSz0u8L5L5-hzKIf0KrQT7PjSjMqA8zk=w16383"
"galeria_024.jpg","/galeria","https://favelaware.animahub.com.br/galeria","24","","","https://lh3.googleusercontent.com/sitesv/AA5AbUDp6Zf8LQreb13qPoFGaXWOJscLbPn7s8wJ95wlor2C-eO9-W8-rm_H2kKp-5tYTHGHdDKmNwwB4fnf4lzH-3ah1qCAMAVM9oxihfkRdsXLYQ01oIcKno7F_TSIE0X-bXqTt857qmH-CTjGyfibm3iOJFD7kL7jVWmoHFzjySjMfdbxgNF2vWtrotY=w16383"
"galeria_025.jpg","/galeria","https://favelaware.animahub.com.br/galeria","25","","","https://lh3.googleusercontent.com/sitesv/AA5AbUBssxVP9AI8lZnUOiPpC6yOqH2peCHZPucz3n0KqU3ur4B26qj2HqCPkDtQ9Y46PggOZm1EkRFcE0XcxZ_tpMwGJenXV7mJi66AmODt4lr_kfn4_dvh7SyFmvHRiuWCKfKJ7MvX0TrIgTfyE6iGpyQKr7qneoTnnGXelghDganP5MvuedwPwRgd=w16383"
"galeria_026.jpg","/galeria","https://favelaware.animahub.com.br/galeria","26","","","https://lh3.googleusercontent.com/sitesv/AA5AbUBB1yU0mw5zPaHbE3reigh-eGR1Taj1Ni5THiNU9Od_1_9s4_MlQ3uuJ5PJbo7OzNC7UB364c03MKyTdsT6m6AQRX11bdVUQL72RUbxTWJ4ZdN4AqqL3HPwrgJAtTUF-C5Zi7BO2B1DDAbMoNVBt1yhGZaFSZOwhxxCpEDl6pMJIMvXPlHrMxAYgmF4pZCAanJDVV-eB9s6Xw7hONHIFFle5rXnULMkDVfvHJU=w1280"
"galeria_027.jpg","/galeria","https://favelaware.animahub.com.br/galeria","27","","","https://lh3.googleusercontent.com/sitesv/AA5AbUB72sHHPTtH8nfMdhoM81O6m_fYzmevKbI-23eaCphqW-jMqgz5KFdHXDABCYxOWEhr9JngERBcD2Idh_53SSGWSion8Mh7vtPptnKegCf-UwaQJscanvN10uq-gTeSqVz95MbENhHYbDRXXRpOuxXvHxkDGQxOpX2xIFnolFuUenR3ttKOp-vWBz8A2a_xpZs74jt9SZ7BKlCMg1wI7SD2ju5gkOAgbk_3tvo=w1280"
"galeria_028.jpg","/galeria","https://favelaware.animahub.com.br/galeria","28","","","https://lh3.googleusercontent.com/sitesv/AA5AbUC2AKYKJDNHREKjFFbpl--TQ8C09y-W6S8JMbAz4dZzRhSxa4rhWc28-iii799PtfZa_JK9y-LKh5L2eURCheA-qvhPnUIz9pOPxGzN5Gn3Jcz24YeDQP6zxEJ3nrryXc0KGI9HwSn0qup_shkW-ezXV_0toUgaEpNcqv4z3QCN63BwMat7flpQx5VoqlO242LDuFMOBXRVpHSPQLESrayd4JNUk5EM8xs4=w1280"
"galeria_029.png","/galeria","https://favelaware.animahub.com.br/galeria","29","","","https://lh3.googleusercontent.com/sitesv/AA5AbUBTZI38EJe2qG_1JudJxZjz7CNP8KY-MGskveQLMvWO8xrnPVqBUaZ-Sr2G0lfZ6KIIsas6w990BjMPik3dRRukzgxSVte9tpZlU8Oo3wzMuX1_yrByulmxo52-yYkCEHXEOa3amhrhZzTtNmfc8OpCqenjiE5PUmoRycwR_5Fx57aalZHPhah1eFM=w16383"
"galeria_030.jpg","/galeria","https://favelaware.animahub.com.br/galeria","30","","","https://lh3.googleusercontent.com/sitesv/AA5AbUAZBZBMvaO2KSbEr3xF5wgJHOwflOSdqhBp_RxK_hSPtG1U2JwRHxg2B-vSZ9oUMvuom4JYwFbJGnRLJssf3eurx7LsywVLIoKpQWbcbC3C9KyRxTraKNIrNpL_VBcECPmO3f2yiUtt7U5TFZsY7lGAHrzH8XjCcMy7NVZiAYGR2S0c_kI_H2AHCNI=w16383"
"galeria_031.jpg","/galeria","https://favelaware.animahub.com.br/galeria","31","","","https://lh3.googleusercontent.com/sitesv/AA5AbUCuK5DrZlhG1GfmzG1MqDiIjLzBw04XwV9y5RSlXGunUrj1Ztr4fIbNy3TC3kAKzc4Nt8vmY68kuZbSKJLVg4WbDz9pLIv9ru6j27omLf7bp6KU0V-T0I62U2rs-NI5bx8C1YH_98YQN3Mf-zSkB5SEGMtJ2PVMCLNJeQ8KhS25S4r0MXJbD7OUj_A=w16383"
"galeria_032.jpg","/galeria","https://favelaware.animahub.com.br/galeria","32","","","https://lh3.googleusercontent.com/sitesv/AA5AbUBFcCatb_Y49oQMnSAG3hkyEUcNKBEVj4UxAKSu9eMA_blXBOJoLXROUEvAAytm2-dwH5BzuaJCPXVdobZn4o0KsdxAoxBDpL4eYLsMzV6pkyKEL2qaOSTvC1UvGXuOgoy8rLFstSkUuswtZBmWLjqPwLO3wuTzMevd1e4dMlLBG4TusaPMXUTPQhw=w16383"
"galeria_033.jpg","/galeria","https://favelaware.animahub.com.br/galeria","33","","","https://lh3.googleusercontent.com/sitesv/AA5AbUDV8ALZ2TkVsneSC3yYpueCFbFK8HlP4OrpiCJ4WP2o5KwYBiQrKh5prD7F1GHk_wIi1Pv6T3IHa8lRA72ZpINnsvuVo_uPdRBcSSWU1kCr69mMoyVb3F9RsucElHq8LrvOsPsbFPx59bPkHy4P0vpzD5d2rREMJS6chY2XGurmR7p79D0JlkpnDzc=w16383"
"galeria_034.jpg","/galeria","https://favelaware.animahub.com.br/galeria","34","","","https://lh3.googleusercontent.com/sitesv/AA5AbUCPIFPuNO3Cx85vRo5wBZsOcDvQNnWBX8FLQukHR13qpaxx3cd_JDtz81dKpFPmOutAKoUUPuwNK5MWe7_FIwHQmo8NuYWS4v0OWV7ScJjooTwFAWDjoBu-saQW_dZsDOvhAMV0fat-xm3Gk8h1uChT0sbtuRLxnVfkcEmOP3wIcJt5_HhA-dqs=w16383"
"galeria_035.jpg","/galeria","https://favelaware.animahub.com.br/galeria","35","","","https://lh3.googleusercontent.com/sitesv/AA5AbUCws09QXV8W0owEuaZlJweEHl5oIAZ8EXCvmtZYlva2D72T4YvjfzsPvSiqrewXC1N4UsnKc7811y3pIgVbDtVCO4xmDkDnpdfqasD4-ObBMPQ8oQRQR1nC_gLIE15gIbaHczEY-P-wnpA5BhjIoKPNy8HWI9JqjSwGscx5ZOCZbTqG3_oT9XLN=w16383"
"galeria_036.jpg","/galeria","https://favelaware.animahub.com.br/galeria","36","","","https://lh3.googleusercontent.com/sitesv/AA5AbUCYRNyWurP52SLnNeRvj2fB-hgjPgSBCEYmVunoMilC6-hFT1k5DAQVOAY21Tq2b5se0G-3y9dgUAZuwrWWll1zJ4wC8IbIWfNBVsAABTqdSBJCByUY7xQtN-pWOAAhxuUVrDMHi65jsJN8LRfW3eFzT69sthAn-wAikostnLj7hXi8SU3cKvgmtqc=w16383"
"galeria_037.jpg","/galeria","https://favelaware.animahub.com.br/galeria","37","","","https://lh3.googleusercontent.com/sitesv/AA5AbUDIXZQRB2LkBRakrAqyNDuhzPDLebqWgUmGK9YbmgXnBzgrq80N7jEsA0LLiWO7JgNgUIKwn5R1fi-TD34HsnkiymAqs9oeqLsVx05AurL5OecarVuVOyweJ3c0peSYjACaDqm7JvxJJelDZJ4tfLWynbm_voX61ttZtDD6t70kJExpvSdQ6_Df_qs=w16383"
"galeria_038.jpg","/galeria","https://favelaware.animahub.com.br/galeria","38","","","https://lh3.googleusercontent.com/sitesv/AA5AbUDqoDXVGDJif-21ajbVjgIbetWPrPN-RNwF17GE6KasXxX8VGZrJBdDD02RnrGsYcISJ2sMph4xCSNgc_0RQnFjtMKFeg_9ruiP0U8PBX3FpXI2LqCFYeuZ0VR6-K-PCNMkt1ML0MN0jKS9ssstHmPlgXi6L9Ax0gUipbVz_xuJYnTJh6tP-JFVYRA=w16383"
"galeria_039.jpg","/galeria","https://favelaware.animahub.com.br/galeria","39","","","https://lh3.googleusercontent.com/sitesv/AA5AbUCY7nXpNxgaQTsXciAXa9cxa6jhONGtXL7fsl5UrFjrWBCfVwRpNS95mB1gsFg7PULkhN3nutn1dGqt81UEQ7Yvns7szWvrRajkc9Mg-OkZy21RqoTMMBNz9mDKjWR6IhemewxLcdeUK9OtilK8JF3aixp-Sl-aNPMDBEhvdQeyxAQ6Y-LY3UI3PpQ=w16383"
"galeria_040.jpg","/galeria","https://favelaware.animahub.com.br/galeria","40","","","https://lh3.googleusercontent.com/sitesv/AA5AbUC9dM86DziNcOhqlSm-rUWNU5s1CYyVDt7_liZFOnQReswn4NJqbtNL37TkPQRmPp0SAuslJtxYvXYHx2G-L0qB3vcBlXi4-Kx-Qa1R3YxJ9o3xEyDyAa_ircLjUX6-RZ0mVarmRF9TAZESVwE1ZfBECWlt1zKlGQUqmbSzDCovG9FO8iAJaN8iVu0=w16383"
"galeria_041.jpg","/galeria","https://favelaware.animahub.com.br/galeria","41","","","https://lh3.googleusercontent.com/sitesv/AA5AbUA8Hbg83eCOdekqiJU40ZeGwcs2P1j4iaOh8ckKsRsDOhJhzB8bxmPMvA3ai7YuUWxXSgGQralkYZ6aciRQ6UpgUvEHhYICihNLc68gsaMTPvi4PnimVNuijZ0z2BURGDij8EEXDgCrIC6IT2MOsRKnzskD3Gd4xpkSsU1nb1M0LFnNGEEejQ=w16383"
"galeria_042.jpg","/galeria","https://favelaware.animahub.com.br/galeria","42","","","https://lh3.googleusercontent.com/sitesv/AA5AbUCd2L1pE9fVOhySrxJck7WOQOv15bzHQOhDoWd3uzRkwUG56Gf5gpaeJpxueUpyW0Fu6pVca5Fj4QHP8hMEEwE6mN3AwRoCxGSwnCzcD0DzweES8nqB4hI7BloccMNwA2Fm1ejmikuOv0JjJs9FvAvJ4bEbLsFWDWWUy4FcnJg87wIJA_vh-xa7=w16383"
"galeria__backup-galeria-1_001.png","/galeria/backup-galeria-1","https://favelaware.animahub.com.br/galeria/backup-galeria-1","1","","","https://lh3.googleusercontent.com/sitesv/AA5AbUDu-Bo7l_xklg77e3QoGX7Avqe25mrrrXrpOQXDDpoVWCIbC-Oc6SWu1rtq_JLSL-uBjaXC4ZUOmOn13pnZA9tAe57x7zw8DRRHzmdVzFOSN5zPov5gj6v7N6bL6MfF1NV9VRIahgXFdnTS_T5pgaMXB8tc6tQ-N69VSOs4h5f4idqL0TWJI8cmAFtfNn2-5YzKAR4ZHouLapEuQsL-3zOhaW6Iiw0qFraM=w1280"
